Products_link,Products_Model,Products_details,Price_regular,Price_offers,Currency,Known_price
https://www.device-specs.io/categories/smartphones/specifications-tcl-20-t781k-2blcwe12-1,Tcl 20,2021 - 8 cores - 6.67 inch - 256GB - Blue - T781K-2BLCWE12-1,193.96,192.43,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-p30-lite-51093npp,Huawei P30 Lite,2019 - 8 cores - 5.5 inch - 128GB - Blue - 51093NPP,250, ,,1
https://www.device-specs.io/categories/smartphones/specifications-nokia-g50-ta-1358,Nokia G50,2021 - 8 cores - 6.82 inch - 128GB - Blue - TA-1358,229.5, ,,1
https://www.device-specs.io/categories/smartphones/specifications-oppo-a54-cph2195fk,Oppo A54,2021 - Qualcomm Snapdragon 662 - 8 cores - 6.5 inch - 64GB - Black - CPH2195FK,198.99, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s20-sm-g980fzadeue,Samsung Galaxy S20,2020 - 8 cores - 6.2 inch - 128GB - Cosmic Grey - SM-G980FZADEUE,599.99,389,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-note20-ultra-sm-n986bzngeub,Samsung Galaxy Note20 Ultra,2020 - 8 cores - 6.9 inch - 256GB - Copper - SM-N986BZNGEUB,1106,1049,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-ultra-sm-g998bzkdeub,Samsung Galaxy S21 Ultra,2021 - 8 cores - 6.8 inch - 128GB - Black - SM-G998BZKDEUB,849,848,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-huawei-p-smart-2019-51093gnb,Huawei P Smart 2019,2019 - 8 cores - 6.21 inch - 64GB - Black - 51093GNB,180,169,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s20-sam-g986bds-128gr3,Samsung Galaxy S20,2020 - 8 cores - 6.7 inch - 128GB - Cosmic Grey - SAM-G986BDS-128GR3,579,566,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a72-4g-sm-a725fzkdeub,Samsung Galaxy A72 4G,2021 - 8 cores - 6.7 inch - 128GB - Awesome Black - SM-A725FZKDEUB,748, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-a13-sm-a135flbueue,Samsung A13,2022 - 8 cores - 6.6 inch - 32GB - Blue - SM-A135FLBUEUE,170,168.99,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s10-8801643972882,Samsung Galaxy S10,2019 - 8 cores - 6.7 inch - 256GB - Black - 8801643972882,525, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-pro-mq183zda,Apple iPhone 14 Pro,2022 - A16 Bionic chip - 6 cores - 6.1 inch - 256GB - Gold - MQ183ZD/A,1379,1356,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-9at-2-99931241,Xiaomi Redmi 9AT 2,2019 - 1 cores - 6.5 inch - 32GB - Black - 99931241,110,108,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-realme-c11-6941399056701,Realme C11,8 cores - 6.5 inch - 64GB - Blue - 6941399056701,149, ,,1
https://www.device-specs.io/categories/smartphones/specifications-huawei-mate-20-51092wye,Huawei Mate 20,8 cores - 6.53 inch - 128GB - Black - 51092WYE,348.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-x-app-iphone-x256sl3,Apple iPhone X,2018 - 6 cores - 5.8 inch - 256GB - Silver - APP-IPHONE-X256SL3,599, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-8-6941399044517,Realme 8,2021 - 8 cores - 6.4 inch - 64GB - Black - 6941399044517,194.6, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-xr-mry62qla,Apple iPhone XR,2018 - 6 cores - 6.1 inch - 64GB - Red - MRY62QL/A,500, ,,1
https://www.device-specs.io/categories/smartphones/specifications-sony-xperia-1-iv-xqct54c0beeac,Sony Xperia 1 IV,2022 - Qualcomm Snapdragon 8 Gen1 - 8 cores - 6.5 inch - 256GB - Black - XQCT54C0B.EEAC,1129.06,1125.25,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-nokia-8-6438409006868,Nokia 8,2017 - 8 cores - 5.3 inch - 64GB - glossy blue - 6438409006868,289,199,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-s20-fe-sm-g781bzbheub,Samsung S20 FE,2020 - 8 cores - 6.5 inch - 256GB - Blue - SM-G781BZBHEUB,559, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s10-sm-g973fzwgphn,Samsung Galaxy S10,2019 - 8 cores - 6.1 inch - 512GB - White - SM-G973FZWGPHN,579, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-pro-max-mq9p3zda,Apple iPhone 14 Pro Max,2022 - A16 Bionic chip - 6 cores - 6.7 inch - 128GB - Black - MQ9P3ZD/A,1369,1349,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-oneplus-nord-ce-2-lite-64639926,Oneplus Nord CE 2 Lite,2022 - 8 cores - 6.59 inch - 128GB - Black - 64639926,266, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a12-sm-a125fzkkeub,Samsung Galaxy A12,2020 - 8 cores - 6.5 inch - 128GB - Black - SM-A125FZKKEUB,215, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-13-pro-mlvh3zda,Apple iPhone 13 Pro,2021 - A15 Bionic chip - 6 cores - 6.1 inch - 512GB - Black - MLVH3ZD/A,1509, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-fe-sm-g990blggeub,Samsung Galaxy S21 FE,8 cores - 6.4 inch - 256GB - Olive - SM-G990BLGGEUB,639, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-xcover-4s-sm-g398fzkde32,Samsung Galaxy Xcover 4s,2019 - 8 cores - 5 inch - 32GB - Black - SM-G398FZKDE32,199.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-se-app-se2020-64rd3,Apple iPhone SE,2020 - 6 cores - 4.7 inch - 64GB - Red - APP-SE2020-64RD3,244, ,,1
https://www.device-specs.io/categories/smartphones/specifications-oppo-find-x5-pro-cph2173gk,Oppo Find X5 Pro,2022 - 8 cores - 6.7 inch - 256GB - Black - CPH2173GK,989.6, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s8-plus-sam-g955f64bk4,Samsung Galaxy S8 Plus,2017 - 8 cores - 6.2 inch - 64GB - Black - SAM-G955F64BK4,333, ,,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-moto-e7-power-pamh0006se,Motorola Moto E7 Power,2021 - 8 cores - 6.5 inch - 64GB - Blue - PAMH0006SE,142, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a23-sm-a236bzwveue,Samsung Galaxy A23,2022 - 8 cores - 6.6 inch - 128GB - White - SM-A236BZWVEUE,281, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-9a-29235,Xiaomi Redmi 9A,2020 - 8 cores - 6.53 inch - 32GB - Green - 29235,102.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-realme-9i-6941399066106,Realme 9i,2022 - 8 cores - 6.6 inch - 128GB - Blue - 6941399066106,199,179,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-sm-g996bzkdeub,Samsung Galaxy S21,2021 - 8 cores - 6.7 inch - 128GB - Phantom Black - SM-G996BZKDEUB,809.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-xr-app-xr128bl4,Apple iPhone XR,2018 - 6 cores - 6.1 inch - 128GB - Blue - APP-XR128BL4,549, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a21s-sm-a217fzkneub,Samsung Galaxy A21S,2020 - 8 cores - 6.5 inch - 32GB - Black - SM-A217FZKNEUB,249, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-se-mmxn3zda,Apple iPhone SE,2022 - A15 Bionic chip - 6 cores - 4.7 inch - 256GB - White - MMXN3ZD/A,756, ,,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-pro-max-mq9v3zda,Apple iPhone 14 Pro Max,2022 - A16 Bionic chip - 6 cores - 6.7 inch - 256GB - Silver - MQ9V3ZD/A,1488,1459,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-nokia-x30-vma751x9fi1al0,Nokia X30,2022 - Qualcomm Snapdragon 695 5G - 8 cores - 6.43 inch - 128GB - Blue - VMA751X9FI1AL0,454, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s10e-sm-g970fzkdphn,Samsung Galaxy S10e,2019 - 8 cores - 5.8 inch - 128GB - Green - SM-G970FZKDPHN,449,355,EUR,4
https://www.device-specs.io/categories/smartphones/specifications-oppo-reno8-lite-cph2343ck,Oppo Reno8 Lite,2022 - Qualcomm Snapdragon 695 5G - 8 cores - 6.43 inch - 128GB - Black - CPH2343CK,309,307,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-14-pro-max-mqc43zda,Apple iPhone 14 Pro Max,2022 - A16 Bionic chip - 6 cores - 6.7 inch - 1GB - Gold - MQC43ZD/A,2049,1999,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-6s-app-iphone6s32gr3,Apple iPhone 6S,2015 - 2 cores - 5.5 inch - 32GB - Black - APP-IPHONE6S32GR3,269, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a50-sm-a505fzksphn,Samsung Galaxy A50,2019 - 8 cores - 6.4 inch - 128GB - Black - SM-A505FZKSPHN,299.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-a1-mzb0cggeu,Xiaomi Redmi A1,2022 - 4 cores - 6.52 inch - 32GB - Black - MZB0CGGEU,102.25,100,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-se-mmxj3zda,Apple iPhone SE,2022 - A15 Bionic chip - 6 cores - 4.7 inch - 128GB - Black - MMXJ3ZD/A,619.99,619,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-oppo-find-x3-neo-cph2207sk,Oppo Find X3 Neo,2021 - Qualcomm Snapdragon 865 - 8 cores - 6.55 inch - 256GB - Black - CPH2207SK,499.99, ,,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a40-sm-a405fzwdphn,Samsung Galaxy A40,2019 - 8 cores - 5.5 inch - 64GB - White - SM-A405FZWDPHN,269.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-razr-0840023208867,Motorola Razr,2020 - 8 cores - 6.2 inch - 256GB - Black - 0840023208867,925,899,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a03s-8806092704206,Samsung Galaxy A03s,2021 - 2 cores - 6.5 inch - 32GB - Blue - 8806092704206,131.69, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s8-sam-g950f64bk4,Samsung Galaxy S8,2017 - 8 cores - 5.8 inch - 64GB - Black - SAM-G950F64BK4,299, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-se-app-se2020-128wt1,Apple iPhone SE,2020 - 6 cores - 4.7 inch - 128GB - White - APP-SE2020-128WT1,521.65,512,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-8-app-iphone8-64gr4,Apple iPhone 8,2017 - 6 cores - 4.7 inch - 64GB - Black - APP-IPHONE8-64GR4,379,369,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a03-sm-a035gzrgeub,Samsung Galaxy A03,2022 - 8 cores - 6.5 inch - 64GB - Red - SM-A035GZRGEUB,168, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a04s-sm-a047f-sm-a047fzgueue,Samsung Galaxy A04s SM-A047F,8 cores - 6.5 inch - 32GB - Green - SM-A047FZGUEUE,158.65, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a13-sm-a135fzwueub,Samsung Galaxy A13,2022 - 8 cores - 6.6 inch - 64GB - Black - SM-A135FZWUEUB,184.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-ulefone-armor-13-6937748734291,Ulefone Armor 13,2021 - 8 cores - 6.81 inch - 256GB - black - 6937748734291,429.95,,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-note-9t-mzb084meu,Xiaomi Redmi Note 9T,2021 - 8 cores - 6.53 inch - 128GB - Black - MZB084MEU,277,274,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-realme-9-pro-6941399068117,Realme 9 Pro,2022 - 8 cores - 6.4 inch - 128GB - Green - 6941399068117,372,329,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip4-sm-f721b,Samsung Galaxy Z Flip4,2022 - 8 cores - 6.7 inch - 128GB - Graphite - SM-F721B,899,849,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-12-mini-mge43zda,Apple iPhone 12 Mini,2020 - 6 cores - 5.4 inch - 128GB - White - MGE43ZD/A,443, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s20-fe-sm-g780flvdeub,Samsung Galaxy S20 FE,2020 - 8 cores - 6.5 inch - 128GB - Light Violet - SM-G780FLVDEUB,469.99, ,,1
https://www.device-specs.io/categories/smartphones/specifications-ulefone-armor-17-pro-ulear17prob,Ulefone Armor 17 Pro,2022 - 8 cores - 6.58 inch - 256GB - Black - ULEAR17PROB,389.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-honor-70-5109ajbb,Honor 70,8 cores - 6.67 inch - 128GB - Black - 5109AJBB,468.15, ,,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-moto-e32s-patx0018se,Motorola moto e32s,8 cores - 6.5 inch - 64GB - Gray - PATX0018SE,169.65, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-7-plus-app-iphone7p-128jb4,Apple iPhone 7 Plus,2016 - 4 cores - 5.5 inch - 128GB - Black - APP-IPHONE7P-128JB4,499.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a04e-sm-a042fds,Samsung Galaxy A04e,2022 - 8 cores - 6.5 inch - 32GB - black - SM-A042F/DS,117.4, ,,2
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-12-mzb0acpeu,Xiaomi 12,2022 - 8 cores - 6 inch - 128GB - Blue - MZB0ACPEU,559, ,,3
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s20-fe-sm-g780fzbdeub,Samsung Galaxy S20 FE,2020 - 8 cores - 6.5 inch - 128GB - Cloud Navy - SM-G780FZBDEUB,449,419,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-11t-mzb09lteu,Xiaomi 11T,2021 - 8 cores - 6.67 inch - 128GB - Celestial Blue - MZB09LTEU,371.26, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-fe-sm-g990bzwdeub,Samsung Galaxy S21 FE,8 cores - 6.4 inch - 128GB - White - SM-G990BZWDEUB,587.6,579.7,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-note-11-pro-mzb0aw3eu,Xiaomi Redmi Note 11 Pro,2022 - [Quallcomm Snapdragon 695] - 8 cores - 6.67 inch - 128GB - Blue - MZB0AW3EU,348.25, ,,2
https://www.device-specs.io/categories/smartphones/specifications-lg-k4-lgm160adecbk,Lg K4,4 cores - 5 inch - 8GB - Black - LGM160.ADECBK,99.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-nokia-xr20-vma750e9de1lv0,Nokia XR20,8 cores - 6.67 inch - 64GB - Blue - VMA750E9DE1LV0,399, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip3-sm-f711bzgaeub,Samsung Galaxy Z Flip3,2021 - 8 cores - 6.7 inch - 128GB - Green - SM-F711BZGAEUB,739,,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s21-fe-sm-g990bzageub,Samsung Galaxy S21 FE,8 cores - 6.4 inch - 256GB - Graphite - SM-G990BZAGEUB,697, ,,1
https://www.device-specs.io/categories/smartphones/specifications-ulefone-power-armor-14-armor-power-14,Ulefone Power Armor 14,2021 - 8 cores - 6.52 inch - 64GB - Black - Armor power 14,289.1,279.95,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-razr-2022-paug0005se,Motorola Razr 2022,2022 - Qualcomm Snapdragon 8+ Gen1 - 8 cores - 6.67 inch - 256GB - Black - PAUG0005SE,1199,1119,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a40-sm-a405fzodphn,Samsung Galaxy A40,2019 - 8 cores - 5.5 inch - 64GB - Coral - SM-A405FZODPHN,199, ,,1
https://www.device-specs.io/categories/smartphones/specifications-sony-xperia-10-iii-xqbt52c4beeac,Sony Xperia 10 III,2021 - 8 cores - 6 inch - 128GB - Black - XQBT52C4B.EEAC,389,379.99,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-8-app-iphone8-256sl4,Apple iPhone 8,2017 - 6 cores - 4.7 inch - 256GB - Silver - APP-IPHONE8-256SL4,399,,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-bea-fon-beafon-senior-beafon-m6s-beafon-m6s_eu001b,Bea-fon Beafon senior Beafon M6S,2021 - 4 cores - 6.26 inch - 128GB - Black - BEAFON M6S_EU001B,175, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s20-fe-sm-g781bzrdeub,Samsung Galaxy S20 FE,2020 - 8 cores - 6.5 inch - 128GB - Red - SM-G781BZRDEUB,479.3, ,,1
https://www.device-specs.io/categories/smartphones/specifications-oppo-a57s-6045266,Oppo A57S,2022 - 8 cores - 6.56 inch - 128GB - Black - 6045266,225,218,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a8-sm-a530f,Samsung Galaxy A8,2017 - 8 cores - 5.6 inch - 32GB - Black - SM-A530F,199,179,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-sony-xperia-1309-7145,Sony Xperia,8 cores - 5.2 inch - 64GB - Black - 1309-7145,125,123.76,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-a40-sm-a405fzbdphn,Samsung Galaxy A40,2019 - 8 cores - 5.9 inch - 64GB - Blue - SM-A405FZBDPHN,274, ,,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-redmi-note-11-220111ty,Xiaomi Redmi Note 11,2022 - 8 cores - 6.43 inch - 64GB - Graphite Gray | Graphite | Gray | gray - 220111TY,209, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-flip-sm-f700fzkdlux,Samsung Galaxy Z Flip,2020 - 8 cores - 6.7 inch - 256GB - Black - SM-F700FZKDLUX,927.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-4s-app-iphone4s32bk0,Apple iPhone 4s,2011 - 2 cores - 3.5 inch - 32GB - Black - APP-IPHONE4S32BK0,159, ,,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-fold-4-sm-f936bds,Samsung Galaxy Z Fold 4,2022 - 8 cores - 7.6 inch - 1GB - Green - SM-F936B/DS,1699,1689,EUR,3
https://www.device-specs.io/categories/smartphones/specifications-vertu-i-ivt-100401-32,Vertu i,2021 - 8 cores - 6.67 inch - 512GB - Red - IVT-100401-32,8950,,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-moto-g41-dual-sim-4-pas40002fr,Motorola Moto G41 Dual Sim 4,2022 - 8 cores - 6.43 inch - 128GB - darkblue - PAS40002FR,208,199,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-z-fold3-sm-f926bzkdeub,Samsung Galaxy Z Fold3,2021 - Qualcomm Snapdragon 888 - 8 cores - 7.6 inch - 256GB - Black - SM-F926BZKDEUB,1253.15,987.24,EUR,2
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s20-ultra-sam-g988bds-128bk1,Samsung Galaxy S20 Ultra,2020 - 8 cores - 6.9 inch - 128GB - Cosmic Black - SAM-G988BDS-128BK1,915, ,,1
https://www.device-specs.io/categories/smartphones/specifications-oppo-reno4-pro-cph2089sk,Oppo Reno4 Pro,2020 - 8 cores - 6.5 inch - 256GB - Black - CPH2089SK,449.95, ,,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-moto-g-plus-mmg5gpblue,Motorola Moto G Plus,2020 - 8 cores - 6.7 inch - 128GB - Blue - MMG5GPBLUE,381,323,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-xiaomi-poco-c40-6934177774683,Xiaomi Poco C40,8 cores - 6.71 inch - 64GB - Green - 6934177774683,169.3, ,,1
https://www.device-specs.io/categories/smartphones/specifications-tcl-30e-6127i-2alcwe12-1,Tcl 30E,2022 - 8 cores - 6.52 inch - 64GB - Gray - 6127I-2ALCWE12-1,159, ,,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-7-plus-app-iphone7p-32bk4,Apple iPhone 7 Plus,2016 - 4 cores - 5.5 inch - 32GB - space grey - APP-IPHONE7P-32BK4,420,399,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-apple-iphone-7-app-iphone7-32sl3,Apple iPhone 7,2016 - 4 cores - 4.7 inch - 32GB - Silver - APP-IPHONE7-32SL3,319,299,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-samsung-galaxy-s20-sam-g981-128bl3,Samsung Galaxy S20,2020 - 8 cores - 6.2 inch - 128GB - CloudBlue - SAM-G981-128BL3,679,678,EUR,1
https://www.device-specs.io/categories/smartphones/specifications-motorola-moto-g42-pau00020se,Motorola Moto G42,2022 - Qualcomm Snapdragon 680 - 8 cores - 6.43 inch - 128GB - Green - PAU00020SE,208,194,EUR,2
